Date,Region,County,Market,Commodity Category,Commodity,Priceflag,Pricetype,Currency(USD),Price (Ksh),Inflation Rate,Rainfall Average,Unit_Quantity,Year,Month,Day Name,Day_Classification
2006-08-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,actual,Wholesale,72.91,1668.75,4.92,21.783733333333334,90,2006,8,Tuesday,weekday
2006-08-15,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",actual,Retail,72.91,20.0,4.92,21.783733333333334,500,2006,8,Tuesday,weekday
2006-08-15,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),actual,Retail,72.91,120.0,4.92,21.783733333333334,1,2006,8,Tuesday,weekday
2006-08-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),actual,Wholesale,72.91,2888.0,4.92,21.783733333333334,90,2006,8,Tuesday,weekday
2006-08-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,actual,Wholesale,72.91,15.24,4.92,21.783733333333334,1,2006,8,Tuesday,weekday
2006-08-15,Rift Valley,Turkana,Lodwar,cereals and tubers,Maize (white),actual,Retail,72.91,27.0,4.92,21.783733333333334,1,2006,8,Tuesday,weekday
2006-08-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize,actual,Wholesale,72.91,17.08,4.92,21.783733333333334,1,2006,8,Tuesday,weekday
2006-08-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Potatoes (Irish),actual,Wholesale,72.91,468.51,4.92,21.783733333333334,50,2006,8,Tuesday,weekday
2006-08-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Sorghum,actual,Wholesale,72.91,925.0,4.92,21.783733333333334,90,2006,8,Tuesday,weekday
2006-08-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans (dry),actual,Wholesale,72.91,1975.0,4.92,21.783733333333334,90,2006,8,Tuesday,weekday
2006-09-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize,actual,Wholesale,73.3144,11.77,5.93,9.320133333333333,1,2006,9,Friday,weekday
2006-09-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),actual,Wholesale,73.3144,1075.0,5.93,9.320133333333333,90,2006,9,Friday,weekday
2006-09-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans,actual,Wholesale,73.3144,32.57,5.93,9.320133333333333,1,2006,9,Friday,weekday
2006-09-15,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),actual,Retail,73.3144,19.0,5.93,9.320133333333333,1,2006,9,Friday,weekday
2006-09-15,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),actual,Retail,73.3144,42.0,5.93,9.320133333333333,1,2006,9,Friday,weekday
2006-09-15,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),actual,Retail,73.3144,20.0,5.93,9.320133333333333,1,2006,9,Friday,weekday
2006-09-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,actual,Retail,73.3144,26.0,5.93,9.320133333333333,400,2006,9,Friday,weekday
2006-09-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,actual,Wholesale,73.3144,14.8,5.93,9.320133333333333,1,2006,9,Friday,weekday
2006-09-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),actual,Wholesale,73.3144,1278.0,5.93,9.320133333333333,90,2006,9,Friday,weekday
2006-09-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),actual,Wholesale,73.3144,582.22,5.93,9.320133333333333,50,2006,9,Friday,weekday
2006-09-15,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",actual,Retail,73.3144,20.0,5.93,9.320133333333333,500,2006,9,Friday,weekday
2006-09-15,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),actual,Retail,73.3144,120.0,5.93,9.320133333333333,1,2006,9,Friday,weekday
2006-09-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,actual,Wholesale,73.3144,34.75,5.93,9.320133333333333,1,2006,9,Friday,weekday
2006-09-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),actual,Wholesale,73.3144,3093.0,5.93,9.320133333333333,90,2006,9,Friday,weekday
2006-09-15,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),actual,Retail,73.3144,22.0,5.93,9.320133333333333,1,2006,9,Friday,weekday
2006-09-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),actual,Wholesale,73.3144,1242.0,5.93,9.320133333333333,90,2006,9,Friday,weekday
2006-09-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,actual,Wholesale,73.3144,30.74,5.93,9.320133333333333,1,2006,9,Friday,weekday
2006-09-15,Rift Valley,Turkana,Lodwar,cereals and tubers,Maize (white),actual,Retail,73.3144,29.0,5.93,9.320133333333333,1,2006,9,Friday,weekday
2006-09-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize,actual,Wholesale,73.3144,12.53,5.93,9.320133333333333,1,2006,9,Friday,weekday
2006-09-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize (white),actual,Wholesale,73.3144,1124.38,5.93,9.320133333333333,90,2006,9,Friday,weekday
2006-09-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Potatoes (Irish),actual,Wholesale,73.3144,336.8,5.93,9.320133333333333,50,2006,9,Friday,weekday
2006-09-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Sorghum,actual,Wholesale,73.3144,967.5,5.93,9.320133333333333,90,2006,9,Friday,weekday
2006-09-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans,actual,Wholesale,73.3144,36.49,5.93,9.320133333333333,1,2006,9,Friday,weekday
2006-09-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans (dry),actual,Wholesale,73.3144,2700.0,5.93,9.320133333333333,90,2006,9,Friday,weekday
2006-10-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize,actual,Wholesale,70.9422,12.49,6.55,17.523266666666668,1,2006,10,Sunday,weekend
2006-10-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans,actual,Wholesale,70.9422,32.63,6.55,17.523266666666668,1,2006,10,Sunday,weekend
2006-10-15,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),actual,Retail,70.9422,19.0,6.55,17.523266666666668,1,2006,10,Sunday,weekend
2006-10-15,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),actual,Retail,70.9422,21.0,6.55,17.523266666666668,1,2006,10,Sunday,weekend
2006-10-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,actual,Retail,70.9422,26.0,6.55,17.523266666666668,400,2006,10,Sunday,weekend
2006-10-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),actual,Wholesale,70.9422,1293.25,6.55,17.523266666666668,90,2006,10,Sunday,weekend
2006-10-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),actual,Wholesale,70.9422,658.88,6.55,17.523266666666668,50,2006,10,Sunday,weekend
2006-10-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,actual,Wholesale,70.9422,2133.33,6.55,17.523266666666668,90,2006,10,Sunday,weekend
2006-10-15,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",actual,Retail,70.9422,20.0,6.55,17.523266666666668,500,2006,10,Sunday,weekend
2006-10-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,actual,Wholesale,70.9422,35.8,6.55,17.523266666666668,1,2006,10,Sunday,weekend
2006-10-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),actual,Wholesale,70.9422,3280.0,6.55,17.523266666666668,90,2006,10,Sunday,weekend
2006-10-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,actual,Wholesale,70.9422,13.67,6.55,17.523266666666668,1,2006,10,Sunday,weekend
2006-10-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,actual,Wholesale,70.9422,30.94,6.55,17.523266666666668,1,2006,10,Sunday,weekend
2006-10-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),actual,Wholesale,70.9422,2889.0,6.55,17.523266666666668,90,2006,10,Sunday,weekend
2006-10-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize,actual,Wholesale,70.9422,11.77,6.55,17.523266666666668,1,2006,10,Sunday,weekend
2006-10-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize (white),actual,Wholesale,70.9422,1053.0,6.55,17.523266666666668,90,2006,10,Sunday,weekend
2006-10-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Potatoes (Irish),actual,Wholesale,70.9422,621.11,6.55,17.523266666666668,50,2006,10,Sunday,weekend
2006-10-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Sorghum,actual,Wholesale,70.9422,1020.0,6.55,17.523266666666668,90,2006,10,Sunday,weekend
2006-10-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans,actual,Wholesale,70.9422,38.18,6.55,17.523266666666668,1,2006,10,Sunday,weekend
2006-11-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize,actual,Wholesale,70.9967,12.68,6.64,46.679233333333336,1,2006,11,Wednesday,weekday
2006-11-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),actual,Wholesale,70.9967,1148.0,6.64,46.679233333333336,90,2006,11,Wednesday,weekday
2006-11-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans,actual,Wholesale,70.9967,29.9,6.64,46.679233333333336,1,2006,11,Wednesday,weekday
2006-11-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),actual,Wholesale,70.9967,2774.0,6.64,46.679233333333336,90,2006,11,Wednesday,weekday
2006-11-15,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),actual,Retail,70.9967,19.0,6.64,46.679233333333336,1,2006,11,Wednesday,weekday
2006-11-15,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),actual,Retail,70.9967,20.0,6.64,46.679233333333336,1,2006,11,Wednesday,weekday
2006-11-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,actual,Retail,70.9967,27.0,6.64,46.679233333333336,400,2006,11,Wednesday,weekday
2006-11-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),actual,Wholesale,70.9967,955.55,6.64,46.679233333333336,50,2006,11,Wednesday,weekday
2006-11-15,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",actual,Retail,70.9967,20.0,6.64,46.679233333333336,500,2006,11,Wednesday,weekday
2006-11-15,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),actual,Retail,70.9967,135.0,6.64,46.679233333333336,1,2006,11,Wednesday,weekday
2006-11-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,actual,Wholesale,70.9967,34.03,6.64,46.679233333333336,1,2006,11,Wednesday,weekday
2006-11-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),actual,Wholesale,70.9967,3032.0,6.64,46.679233333333336,90,2006,11,Wednesday,weekday
2006-11-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,actual,Wholesale,70.9967,14.0,6.64,46.679233333333336,1,2006,11,Wednesday,weekday
2006-11-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),actual,Wholesale,70.9967,894.44,6.64,46.679233333333336,50,2006,11,Wednesday,weekday
2006-11-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,actual,Wholesale,70.9967,1670.0,6.64,46.679233333333336,90,2006,11,Wednesday,weekday
2006-11-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,actual,Wholesale,70.9967,31.47,6.64,46.679233333333336,1,2006,11,Wednesday,weekday
2006-11-15,Rift Valley,Turkana,Lodwar,cereals and tubers,Maize (white),actual,Retail,70.9967,28.0,6.64,46.679233333333336,1,2006,11,Wednesday,weekday
2006-11-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Potatoes (Irish),actual,Wholesale,70.9967,736.11,6.64,46.679233333333336,50,2006,11,Wednesday,weekday
2006-11-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Sorghum,actual,Wholesale,70.9967,1200.0,6.64,46.679233333333336,90,2006,11,Wednesday,weekday
2006-11-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans,actual,Wholesale,70.9967,42.22,6.64,46.679233333333336,1,2006,11,Wednesday,weekday
2006-12-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),actual,Wholesale,69.6833,1123.12,7.98,37.834466666666664,90,2006,12,Friday,weekday
2006-12-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans,actual,Wholesale,69.6833,27.81,7.98,37.834466666666664,1,2006,12,Friday,weekday
2006-12-15,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),actual,Retail,69.6833,20.0,7.98,37.834466666666664,1,2006,12,Friday,weekday
2006-12-15,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),actual,Retail,69.6833,44.0,7.98,37.834466666666664,1,2006,12,Friday,weekday
2006-12-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,actual,Retail,69.6833,27.0,7.98,37.834466666666664,400,2006,12,Friday,weekday
2006-12-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),actual,Wholesale,69.6833,1122.22,7.98,37.834466666666664,50,2006,12,Friday,weekday
2006-12-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,actual,Wholesale,69.6833,1877.5,7.98,37.834466666666664,90,2006,12,Friday,weekday
2006-12-15,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",actual,Retail,69.6833,24.0,7.98,37.834466666666664,500,2006,12,Friday,weekday
2006-12-15,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),actual,Retail,69.6833,140.0,7.98,37.834466666666664,1,2006,12,Friday,weekday
2006-12-15,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),actual,Retail,69.6833,28.0,7.98,37.834466666666664,1,2006,12,Friday,weekday
2006-12-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),actual,Wholesale,69.6833,796.1,7.98,37.834466666666664,50,2006,12,Friday,weekday
2006-12-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,actual,Wholesale,69.6833,1400.0,7.98,37.834466666666664,90,2006,12,Friday,weekday
2006-12-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,actual,Wholesale,69.6833,34.71,7.98,37.834466666666664,1,2006,12,Friday,weekday
2006-12-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),actual,Wholesale,69.6833,3467.0,7.98,37.834466666666664,90,2006,12,Friday,weekday
2006-12-15,Rift Valley,Turkana,Lodwar,cereals and tubers,Maize (white),actual,Retail,69.6833,28.0,7.98,37.834466666666664,1,2006,12,Friday,weekday
2006-12-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize,actual,Wholesale,69.6833,11.27,7.98,37.834466666666664,1,2006,12,Friday,weekday
2006-12-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize (white),actual,Wholesale,69.6833,1000.0,7.98,37.834466666666664,90,2006,12,Friday,weekday
2006-12-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Potatoes (Irish),actual,Wholesale,69.6833,555.55,7.98,37.834466666666664,50,2006,12,Friday,weekday
2006-12-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Sorghum,actual,Wholesale,69.6833,1400.0,7.98,37.834466666666664,90,2006,12,Friday,weekday
2006-12-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans,actual,Wholesale,69.6833,40.76,7.98,37.834466666666664,1,2006,12,Friday,weekday
2006-12-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans (dry),actual,Wholesale,69.6833,2600.0,7.98,37.834466666666664,90,2006,12,Friday,weekday
2007-01-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize,actual,Wholesale,69.5889,11.66,4.63,11.440766666666667,1,2007,1,Monday,weekday
2007-01-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),actual,Wholesale,69.5889,1061.9,4.63,11.440766666666667,90,2007,1,Monday,weekday
2007-01-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans,actual,Wholesale,69.5889,33.17,4.63,11.440766666666667,1,2007,1,Monday,weekday
2007-01-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),actual,Wholesale,69.5889,3000.0,4.63,11.440766666666667,90,2007,1,Monday,weekday
2007-01-15,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),actual,Retail,69.5889,18.0,4.63,11.440766666666667,1,2007,1,Monday,weekday
2007-01-15,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),actual,Retail,69.5889,16.0,4.63,11.440766666666667,1,2007,1,Monday,weekday
2007-01-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,actual,Retail,69.5889,27.0,4.63,11.440766666666667,400,2007,1,Monday,weekday
2007-01-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,actual,Wholesale,69.5889,15.0,4.63,11.440766666666667,1,2007,1,Monday,weekday
2007-01-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),actual,Wholesale,69.5889,1402.77,4.63,11.440766666666667,50,2007,1,Monday,weekday
2007-01-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,actual,Wholesale,69.5889,1677.27,4.63,11.440766666666667,90,2007,1,Monday,weekday
2007-01-15,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",actual,Retail,69.5889,20.0,4.63,11.440766666666667,500,2007,1,Monday,weekday
2007-01-15,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),actual,Retail,69.5889,130.0,4.63,11.440766666666667,1,2007,1,Monday,weekday
2007-01-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,actual,Wholesale,69.5889,33.38,4.63,11.440766666666667,1,2007,1,Monday,weekday
2007-01-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),actual,Wholesale,69.5889,3107.0,4.63,11.440766666666667,90,2007,1,Monday,weekday
2007-01-15,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),actual,Retail,69.5889,20.0,4.63,11.440766666666667,1,2007,1,Monday,weekday
2007-01-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,actual,Wholesale,69.5889,15.47,4.63,11.440766666666667,1,2007,1,Monday,weekday
2007-01-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),actual,Wholesale,69.5889,850.42,4.63,11.440766666666667,50,2007,1,Monday,weekday
2007-01-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,actual,Wholesale,69.5889,1400.0,4.63,11.440766666666667,90,2007,1,Monday,weekday
2007-01-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,actual,Wholesale,69.5889,38.2,4.63,11.440766666666667,1,2007,1,Monday,weekday
2007-01-15,Rift Valley,Turkana,Lodwar,cereals and tubers,Maize (white),actual,Retail,69.5889,30.0,4.63,11.440766666666667,1,2007,1,Monday,weekday
2007-01-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize,actual,Wholesale,69.5889,10.71,4.63,11.440766666666667,1,2007,1,Monday,weekday
2007-01-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize (white),actual,Wholesale,69.5889,947.5,4.63,11.440766666666667,90,2007,1,Monday,weekday
2007-01-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Potatoes (Irish),actual,Wholesale,69.5889,675.0,4.63,11.440766666666667,50,2007,1,Monday,weekday
2007-01-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Sorghum,actual,Wholesale,69.5889,1340.0,4.63,11.440766666666667,90,2007,1,Monday,weekday
2007-01-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans,actual,Wholesale,69.5889,43.47,4.63,11.440766666666667,1,2007,1,Monday,weekday
2007-02-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),actual,Wholesale,68.9922,1062.5,3.02,19.29133333333333,90,2007,2,Thursday,weekday
2007-02-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans,actual,Wholesale,68.9922,33.36,3.02,19.29133333333333,1,2007,2,Thursday,weekday
2007-02-15,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),actual,Retail,68.9922,17.0,3.02,19.29133333333333,1,2007,2,Thursday,weekday
2007-02-15,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),actual,Retail,68.9922,30.0,3.02,19.29133333333333,1,2007,2,Thursday,weekday
2007-02-15,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),actual,Retail,68.9922,16.0,3.02,19.29133333333333,1,2007,2,Thursday,weekday
2007-02-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,actual,Retail,68.9922,27.0,3.02,19.29133333333333,400,2007,2,Thursday,weekday
2007-02-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,actual,Wholesale,68.9922,14.69,3.02,19.29133333333333,1,2007,2,Thursday,weekday
2007-02-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),actual,Wholesale,68.9922,1322.5,3.02,19.29133333333333,90,2007,2,Thursday,weekday
2007-02-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),actual,Wholesale,68.9922,1544.44,3.02,19.29133333333333,50,2007,2,Thursday,weekday
2007-02-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,actual,Wholesale,68.9922,1670.0,3.02,19.29133333333333,90,2007,2,Thursday,weekday
2007-02-15,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",actual,Retail,68.9922,20.0,3.02,19.29133333333333,500,2007,2,Thursday,weekday
2007-02-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,actual,Wholesale,68.9922,31.35,3.02,19.29133333333333,1,2007,2,Thursday,weekday
2007-02-15,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),actual,Retail,68.9922,23.0,3.02,19.29133333333333,1,2007,2,Thursday,weekday
2007-02-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),actual,Wholesale,68.9922,807.18,3.02,19.29133333333333,50,2007,2,Thursday,weekday
2007-02-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,actual,Wholesale,68.9922,2510.0,3.02,19.29133333333333,90,2007,2,Thursday,weekday
2007-02-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,actual,Wholesale,68.9922,34.48,3.02,19.29133333333333,1,2007,2,Thursday,weekday
2007-02-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),actual,Wholesale,68.9922,3170.0,3.02,19.29133333333333,90,2007,2,Thursday,weekday
2007-02-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize,actual,Wholesale,68.9922,10.43,3.02,19.29133333333333,1,2007,2,Thursday,weekday
2007-02-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize (white),actual,Wholesale,68.9922,944.21,3.02,19.29133333333333,90,2007,2,Thursday,weekday
2007-02-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Potatoes (Irish),actual,Wholesale,68.9922,485.38,3.02,19.29133333333333,50,2007,2,Thursday,weekday
2007-02-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Sorghum,actual,Wholesale,68.9922,1189.47,3.02,19.29133333333333,90,2007,2,Thursday,weekday
2007-02-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans,actual,Wholesale,68.9922,46.45,3.02,19.29133333333333,1,2007,2,Thursday,weekday
2007-02-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans (dry),actual,Wholesale,40.3771,2784.0,3.02,19.29133333333333,90,2007,2,Thursday,weekday
2007-03-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize,actual,Wholesale,69.5256,11.43,2.19,17.430766666666667,1,2007,3,Thursday,weekday
2007-03-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans,actual,Wholesale,69.5256,33.49,2.19,17.430766666666667,1,2007,3,Thursday,weekday
2007-03-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),actual,Wholesale,69.5256,3071.88,2.19,17.430766666666667,90,2007,3,Thursday,weekday
2007-03-15,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),actual,Retail,69.5256,23.0,2.19,17.430766666666667,1,2007,3,Thursday,weekday
2007-03-15,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),actual,Retail,69.5256,14.0,2.19,17.430766666666667,1,2007,3,Thursday,weekday
